run_id,baslangic_ts_utc,bitis_ts_utc,etiket,senaryo,sensor,status,traffic_mode,cleanup_ok,mitre,notlar
20,2026-07-25T16:06:12.599235+00:00,2026-07-25T16:06:32.613104+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
20,2026-07-25T16:06:33.816923+00:00,2026-07-25T16:06:39.822032+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
20,2026-07-25T16:06:40.328999+00:00,2026-07-25T16:07:00.343860+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
20,2026-07-25T16:07:01.548641+00:00,2026-07-25T16:07:07.555564+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,12 sahte GPRMC enjekte edildi
20,2026-07-25T16:07:08.064952+00:00,2026-07-25T16:07:28.074255+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
20,2026-07-25T16:07:29.276605+00:00,2026-07-25T16:07:36.960117+00:00,fault,fault_comm_dropout,ot,ok,fault,true,,"4 normal okuma, ardindan 6 sn haberlesme kopmasi (RST + sessizlik)"
20,2026-07-25T16:07:37.472763+00:00,2026-07-25T16:07:57.474058+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_comm_dropout
20,2026-07-25T16:07:58.685216+00:00,2026-07-25T16:08:03.236446+00:00,fault,fault_plc_restart,ot,ok,fault,true,,"15 kisa baglanti / 15 basarili poll (reconnect firtinasi, kapsam-ici okuma)"
20,2026-07-25T16:08:03.741518+00:00,2026-07-25T16:08:23.752163+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_plc_restart
20,2026-07-25T16:08:24.957047+00:00,2026-07-25T16:08:29.959488+00:00,fault,fault_poll_storm,ot,ok,fault,true,,"453 mesru okuma / 5 sn (~91 istek/sn asiri poll, kapsam-ici)"
20,2026-07-25T16:08:30.463332+00:00,2026-07-25T16:08:50.467368+00:00,normal,baseline,ot,ok,isolated,,,gap-after-fault_poll_storm
21,2026-07-25T19:19:36.951959+00:00,2026-07-25T19:21:06.960859+00:00,normal,baseline,ot,ok,isolated,,,warmup
21,2026-07-25T19:21:08.181351+00:00,2026-07-25T19:21:08.638192+00:00,attack,recon_scan,ot,ok,attack-only,true,T0846;T0888,"32 basarili/0 hatali okuma, 0..64 tarandi"
21,2026-07-25T19:21:09.141955+00:00,2026-07-25T19:21:54.152023+00:00,normal,baseline,ot,ok,isolated,,,gap-after-recon_scan
21,2026-07-25T19:21:55.363714+00:00,2026-07-25T19:21:55.461623+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
21,2026-07-25T19:21:56.080093+00:00,2026-07-25T19:22:41.084167+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
21,2026-07-25T19:22:42.295259+00:00,2026-07-25T19:22:42.312643+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
21,2026-07-25T19:22:42.921638+00:00,2026-07-25T19:23:27.924893+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
21,2026-07-25T19:23:29.136165+00:00,2026-07-25T19:23:29.160982+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
21,2026-07-25T19:23:29.777394+00:00,2026-07-25T19:24:14.777106+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
21,2026-07-25T19:24:15.988392+00:00,2026-07-25T19:24:16.014338+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
21,2026-07-25T19:24:16.616894+00:00,2026-07-25T19:25:01.619279+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
21,2026-07-25T19:25:02.829252+00:00,2026-07-25T19:25:02.864163+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
21,2026-07-25T19:25:03.467166+00:00,2026-07-25T19:25:48.479176+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
21,2026-07-25T19:25:49.701196+00:00,2026-07-25T19:25:50.319561+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [24, 226, 7, 287, 25, 285] derece (out-of-band x6); cleanup=HR4=90"
21,2026-07-25T19:25:50.926490+00:00,2026-07-25T19:26:35.938248+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
21,2026-07-25T19:26:37.142508+00:00,2026-07-25T19:26:37.774545+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [22, 2, 37, 286, 37, 253] derece (out-of-band x6); cleanup=HR4=90"
21,2026-07-25T19:26:38.368663+00:00,2026-07-25T19:27:23.373216+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
21,2026-07-25T19:27:24.578153+00:00,2026-07-25T19:27:25.231759+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [4, 297, 185, 278, 144, 201] derece (out-of-band x6); cleanup=HR4=90"
21,2026-07-25T19:27:25.830001+00:00,2026-07-25T19:28:10.835099+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
21,2026-07-25T19:28:12.038983+00:00,2026-07-25T19:28:12.687987+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [337, 279, 303, 212, 184, 39] derece (out-of-band x6); cleanup=HR4=90"
21,2026-07-25T19:28:13.290987+00:00,2026-07-25T19:28:58.301787+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
21,2026-07-25T19:28:59.506644+00:00,2026-07-25T19:29:00.137864+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [252, 165, 317, 7, 191, 39] derece (out-of-band x6); cleanup=HR4=90"
21,2026-07-25T19:29:00.744739+00:00,2026-07-25T19:29:45.756306+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
21,2026-07-25T19:29:46.963811+00:00,2026-07-25T19:29:49.398239+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
21,2026-07-25T19:29:49.997834+00:00,2026-07-25T19:30:35.010241+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
21,2026-07-25T19:30:36.211994+00:00,2026-07-25T19:30:38.652795+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
21,2026-07-25T19:30:39.250490+00:00,2026-07-25T19:31:24.263670+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
21,2026-07-25T19:31:25.474986+00:00,2026-07-25T19:31:27.907824+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
21,2026-07-25T19:31:28.500649+00:00,2026-07-25T19:32:13.504048+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
21,2026-07-25T19:32:14.719276+00:00,2026-07-25T19:32:17.155747+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
21,2026-07-25T19:32:17.747142+00:00,2026-07-25T19:33:02.758919+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
21,2026-07-25T19:33:03.979710+00:00,2026-07-25T19:33:06.611997+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
21,2026-07-25T19:33:07.241025+00:00,2026-07-25T19:33:52.248974+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
21,2026-07-25T19:33:53.461753+00:00,2026-07-25T19:33:55.886972+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
21,2026-07-25T19:33:56.484092+00:00,2026-07-25T19:34:41.488328+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
21,2026-07-25T19:34:42.697927+00:00,2026-07-25T19:34:45.137102+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
21,2026-07-25T19:34:45.748074+00:00,2026-07-25T19:35:30.748384+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
21,2026-07-25T19:35:31.964205+00:00,2026-07-25T19:35:34.391921+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
21,2026-07-25T19:35:34.995276+00:00,2026-07-25T19:36:19.995696+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
21,2026-07-25T19:36:21.200838+00:00,2026-07-25T19:36:23.645191+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
21,2026-07-25T19:36:24.243433+00:00,2026-07-25T19:37:09.245553+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
21,2026-07-25T19:37:10.450922+00:00,2026-07-25T19:37:12.901917+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
21,2026-07-25T19:37:13.510621+00:00,2026-07-25T19:37:58.522243+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
21,2026-07-25T19:37:59.735207+00:00,2026-07-25T19:38:01.757269+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
21,2026-07-25T19:38:02.367825+00:00,2026-07-25T19:38:47.375127+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
21,2026-07-25T19:38:48.578068+00:00,2026-07-25T19:38:50.615664+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
21,2026-07-25T19:38:51.225736+00:00,2026-07-25T19:39:36.228187+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
21,2026-07-25T19:39:37.437066+00:00,2026-07-25T19:39:39.467513+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
21,2026-07-25T19:39:40.065695+00:00,2026-07-25T19:40:25.077304+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
21,2026-07-25T19:40:26.291905+00:00,2026-07-25T19:40:28.320945+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
21,2026-07-25T19:40:28.925651+00:00,2026-07-25T19:41:13.934173+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
21,2026-07-25T19:41:15.145873+00:00,2026-07-25T19:41:17.173298+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
21,2026-07-25T19:41:17.784617+00:00,2026-07-25T19:42:02.798263+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
21,2026-07-25T19:42:04.022423+00:00,2026-07-25T19:42:16.055847+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
21,2026-07-25T19:42:16.557250+00:00,2026-07-25T19:43:01.570959+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
21,2026-07-25T19:43:02.783531+00:00,2026-07-25T19:43:14.803507+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
21,2026-07-25T19:43:15.305515+00:00,2026-07-25T19:44:00.314086+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
21,2026-07-25T19:44:01.515480+00:00,2026-07-25T19:44:13.554135+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
21,2026-07-25T19:44:14.056590+00:00,2026-07-25T19:44:59.060993+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
21,2026-07-25T19:45:00.274865+00:00,2026-07-25T19:45:12.294414+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
21,2026-07-25T19:45:12.796146+00:00,2026-07-25T19:45:57.809532+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
21,2026-07-25T19:45:59.015017+00:00,2026-07-25T19:46:11.036036+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
21,2026-07-25T19:46:11.539274+00:00,2026-07-25T19:46:56.542060+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
22,2026-07-25T19:48:27.068084+00:00,2026-07-25T19:49:57.069718+00:00,normal,baseline,ot,ok,isolated,,,warmup
22,2026-07-25T19:49:58.282970+00:00,2026-07-25T19:49:58.767711+00:00,attack,recon_scan,ot,ok,attack-only,true,T0846;T0888,"32 basarili/0 hatali okuma, 0..64 tarandi"
22,2026-07-25T19:49:59.281857+00:00,2026-07-25T19:50:44.292218+00:00,normal,baseline,ot,ok,isolated,,,gap-after-recon_scan
22,2026-07-25T19:50:45.505074+00:00,2026-07-25T19:50:45.589443+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
22,2026-07-25T19:50:46.203776+00:00,2026-07-25T19:51:31.216726+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
22,2026-07-25T19:51:32.429024+00:00,2026-07-25T19:51:32.440428+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
22,2026-07-25T19:51:33.051690+00:00,2026-07-25T19:52:18.051339+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
22,2026-07-25T19:52:19.264826+00:00,2026-07-25T19:52:19.291522+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
22,2026-07-25T19:52:19.895216+00:00,2026-07-25T19:53:04.907883+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
22,2026-07-25T19:53:06.120839+00:00,2026-07-25T19:53:06.142529+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
22,2026-07-25T19:53:06.755045+00:00,2026-07-25T19:53:51.756718+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
22,2026-07-25T19:53:52.962017+00:00,2026-07-25T19:53:52.992561+00:00,attack,modbus_write,ot,ok,attack-only,true,T0836;T0855;T0831,"HR2<-95, HR3<-1200, Coil0<-True; cleanup=HR2=50, HR3=0, Coil0=False"
22,2026-07-25T19:53:53.608690+00:00,2026-07-25T19:54:38.619450+00:00,normal,baseline,ot,ok,isolated,,,gap-after-modbus_write
22,2026-07-25T19:54:39.823334+00:00,2026-07-25T19:54:40.448048+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [29, 36, 34, 269, 146, 142] derece (out-of-band x6); cleanup=HR4=90"
22,2026-07-25T19:54:41.052690+00:00,2026-07-25T19:55:26.064370+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
22,2026-07-25T19:55:27.275582+00:00,2026-07-25T19:55:27.900553+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [298, 150, 206, 196, 29, 23] derece (out-of-band x6); cleanup=HR4=90"
22,2026-07-25T19:55:28.505839+00:00,2026-07-25T19:56:13.511544+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
22,2026-07-25T19:56:14.717025+00:00,2026-07-25T19:56:15.348388+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [31, 303, 1, 286, 23, 168] derece (out-of-band x6); cleanup=HR4=90"
22,2026-07-25T19:56:15.957698+00:00,2026-07-25T19:57:00.959521+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
22,2026-07-25T19:57:02.168596+00:00,2026-07-25T19:57:02.802745+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [22, 262, 186, 9, 40, 30] derece (out-of-band x6); cleanup=HR4=90"
22,2026-07-25T19:57:03.406154+00:00,2026-07-25T19:57:48.421253+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
22,2026-07-25T19:57:49.626187+00:00,2026-07-25T19:57:50.254627+00:00,attack,steering_hijack,ot,ok,attack-only,true,T0836;T0831,"HR4 (heading cmd) <- [6, 8, 191, 35, 39, 17] derece (out-of-band x6); cleanup=HR4=90"
22,2026-07-25T19:57:50.859477+00:00,2026-07-25T19:58:35.863019+00:00,normal,baseline,ot,ok,isolated,,,gap-after-steering_hijack
22,2026-07-25T19:58:37.076240+00:00,2026-07-25T19:58:39.513241+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
22,2026-07-25T19:58:40.111115+00:00,2026-07-25T19:59:25.124124+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
22,2026-07-25T19:59:26.337086+00:00,2026-07-25T19:59:28.776478+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
22,2026-07-25T19:59:29.368838+00:00,2026-07-25T20:00:14.382015+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
22,2026-07-25T20:00:15.594782+00:00,2026-07-25T20:00:18.029683+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
22,2026-07-25T20:00:18.632809+00:00,2026-07-25T20:01:03.635477+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
22,2026-07-25T20:01:04.851997+00:00,2026-07-25T20:01:07.284194+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
22,2026-07-25T20:01:07.882795+00:00,2026-07-25T20:01:52.895069+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
22,2026-07-25T20:01:54.102337+00:00,2026-07-25T20:01:56.537256+00:00,attack,power_overload,ot,ok,attack-only,true,T0836;T0831,"HR9 (load cmd) kademeli rampa [75, 85, 95, 105, 115, 120] % (6 yazma + 12 dogrulama okumasi); cleanup=HR9=60"
22,2026-07-25T20:01:57.140081+00:00,2026-07-25T20:02:42.142637+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_overload
22,2026-07-25T20:02:43.357289+00:00,2026-07-25T20:02:45.783275+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
22,2026-07-25T20:02:46.385571+00:00,2026-07-25T20:03:31.396659+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
22,2026-07-25T20:03:32.605854+00:00,2026-07-25T20:03:35.035255+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
22,2026-07-25T20:03:35.644442+00:00,2026-07-25T20:04:20.657064+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
22,2026-07-25T20:04:21.869240+00:00,2026-07-25T20:04:24.289734+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
22,2026-07-25T20:04:24.899927+00:00,2026-07-25T20:05:09.901886+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
22,2026-07-25T20:05:11.116095+00:00,2026-07-25T20:05:13.540994+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
22,2026-07-25T20:05:14.143312+00:00,2026-07-25T20:05:59.151223+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
22,2026-07-25T20:06:00.364201+00:00,2026-07-25T20:06:02.794272+00:00,attack,engine_rpm_ramping,ot,ok,attack-only,true,T0836;T0831,"HR3 (RPM_COMMAND) <- [1200, 0, 1200, 10, 1150, 0] RPM (rapid ramping x6); cleanup=HR3 (RPM_COMMAND) -> 0 RPM (safely reset)"
22,2026-07-25T20:06:03.391756+00:00,2026-07-25T20:06:48.396110+00:00,normal,baseline,ot,ok,isolated,,,gap-after-engine_rpm_ramping
22,2026-07-25T20:06:49.611021+00:00,2026-07-25T20:06:51.657885+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
22,2026-07-25T20:06:52.257985+00:00,2026-07-25T20:07:37.268950+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
22,2026-07-25T20:07:38.484122+00:00,2026-07-25T20:07:40.521319+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
22,2026-07-25T20:07:41.131588+00:00,2026-07-25T20:08:26.146289+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
22,2026-07-25T20:08:27.361888+00:00,2026-07-25T20:08:29.384819+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
22,2026-07-25T20:08:29.983852+00:00,2026-07-25T20:09:14.993925+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
22,2026-07-25T20:09:16.205269+00:00,2026-07-25T20:09:18.255479+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
22,2026-07-25T20:09:18.859262+00:00,2026-07-25T20:10:03.861016+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
22,2026-07-25T20:10:05.074164+00:00,2026-07-25T20:10:07.115164+00:00,attack,power_blackout_trip,ot,ok,attack-only,true,T0836;T0814,"HR9 (LOAD_CMD) <- [100, 0, 100, 0, 100]% (power blackout trip x5); cleanup=HR9 (LOAD_CMD) -> 60% (nominal reset)"
22,2026-07-25T20:10:07.713020+00:00,2026-07-25T20:10:52.715255+00:00,normal,baseline,ot,ok,isolated,,,gap-after-power_blackout_trip
22,2026-07-25T20:10:53.929632+00:00,2026-07-25T20:11:06.203705+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
22,2026-07-25T20:11:06.705950+00:00,2026-07-25T20:11:51.715002+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
22,2026-07-25T20:11:52.915319+00:00,2026-07-25T20:12:04.937287+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
22,2026-07-25T20:12:05.445675+00:00,2026-07-25T20:12:50.455320+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
22,2026-07-25T20:12:51.662913+00:00,2026-07-25T20:13:03.683445+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
22,2026-07-25T20:13:04.197739+00:00,2026-07-25T20:13:49.200702+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
22,2026-07-25T20:13:50.414199+00:00,2026-07-25T20:14:02.467358+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
22,2026-07-25T20:14:02.971894+00:00,2026-07-25T20:14:47.973022+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
22,2026-07-25T20:14:49.187052+00:00,2026-07-25T20:15:01.205170+00:00,attack,ais_spoof,signalk,ok,attack-only,true,T0856;T0830,40 sahte GPRMC enjekte edildi (mode=jump)
22,2026-07-25T20:15:01.711862+00:00,2026-07-25T20:15:46.718777+00:00,normal,baseline,ot,ok,isolated,,,gap-after-ais_spoof
